"PATH";"/System/Characts/bcpg:entityLists/Costs";
"TYPE";"bcpg:cost";
"COLUMNS";"cm:name";"bcpg:costCurrency"
"VALUES";"Cost raw material";"€"
"VALUES";"Cost packaging";"€"
"VALUES";"Cost transfo";"€"
